Date,Day,Time_Slot,Environment,Location,Connected_Devices,Download_Mbps_per_Device,Upload_Mbps_per_Device,Aggregate_Download_Mbps,Latency_ms,Signal_Strength_dBm,Dominant_Protocol,Packet_Loss_Percent
25-03-2024,Monday,20:00-22:00,Academic,Classroom Block,25,2.98,0.96,76.12,10.4,-53.5,Cloud Sync,1.2
25-03-2024,Monday,22:00-00:00,Academic,Classroom Block,23,2.81,0.65,66.05,16.6,-53.7,HTTP/HTTPS,1.05
26-03-2024,Tuesday,00:00-02:00,Academic,Classroom Block,16,3.11,0.92,50.54,5.9,-55.2,HTTP/HTTPS,0.92
26-03-2024,Tuesday,02:00-04:00,Academic,Classroom Block,18,3.25,0.95,59.47,10.6,-51.8,Cloud Sync,0.82
26-03-2024,Tuesday,04:00-06:00,Academic,Classroom Block,24,2.89,1.01,70.99,12.7,-52.5,Cloud Sync,0.74
26-03-2024,Tuesday,06:00-08:00,Academic,Classroom Block,23,3.29,0.91,77.38,8.5,-50.1,HTTP/HTTPS,0.68
26-03-2024,Tuesday,08:00-10:00,Academic,Classroom Block,423,0.57,0.14,388.04,80.1,-51.1,Video Streaming,1.14
26-03-2024,Tuesday,10:00-12:00,Academic,Classroom Block,434,0.53,0.18,380.54,92.9,-51.9,HTTP/HTTPS,1.51
26-03-2024,Tuesday,12:00-14:00,Academic,Classroom Block,420,0.57,0.17,384.35,86.9,-54.6,Cloud Sync,1.79
26-03-2024,Tuesday,14:00-16:00,Academic,Classroom Block,454,0.52,0.13,391.34,90.8,-55.9,Cloud Sync,2.06
26-03-2024,Tuesday,16:00-18:00,Academic,Classroom Block,21,2.88,0.86,61.71,6.6,-55.8,Cloud Sync,1.74
26-03-2024,Tuesday,18:00-20:00,Academic,Classroom Block,17,3.34,0.95,57.68,7.3,-51.9,HTTP/HTTPS,1.47
26-03-2024,Tuesday,20:00-22:00,Academic,Classroom Block,29,2.75,0.85,82.02,12.2,-48.9,Remote Desktop,1.27
26-03-2024,Tuesday,22:00-00:00,Academic,Classroom Block,24,3.17,0.82,77.76,8.1,-51.8,Cloud Sync,1.11
27-03-2024,Wednesday,00:00-02:00,Academic,Classroom Block,16,3.42,1.08,55.59,9.5,-51.1,Cloud Sync,0.97
27-03-2024,Wednesday,02:00-04:00,Academic,Classroom Block,24,2.52,0.78,61.87,8.6,-51.7,Cloud Sync,0.86
27-03-2024,Wednesday,04:00-06:00,Academic,Classroom Block,22,2.7,0.56,60.58,12,-52.6,Gaming,0.78
27-03-2024,Wednesday,06:00-08:00,Academic,Classroom Block,21,2.37,0.57,50.79,12.4,-48.5,Remote Desktop,0.71
27-03-2024,Wednesday,08:00-10:00,Academic,Classroom Block,429,0.56,0.13,390.77,92.8,-49.8,Remote Desktop,1.16
27-03-2024,Wednesday,10:00-12:00,Academic,Classroom Block,397,0.62,0.19,384.88,70.7,-54.5,HTTP/HTTPS,1.49
27-03-2024,Wednesday,12:00-14:00,Academic,Classroom Block,443,0.54,0.15,394.5,95.2,-56.6,Cloud Sync,1.8
27-03-2024,Wednesday,14:00-16:00,Academic,Classroom Block,399,0.61,0.18,382.02,88,-54.5,HTTP/HTTPS,2
27-03-2024,Wednesday,16:00-18:00,Academic,Classroom Block,17,2.85,0.95,49.13,4.8,-55.4,Cloud Sync,1.68
27-03-2024,Wednesday,18:00-20:00,Academic,Classroom Block,25,2.66,0.87,68.09,13,-53.4,Social Media,1.44
27-03-2024,Wednesday,20:00-22:00,Academic,Classroom Block,15,2.53,0.86,38.42,4.5,-55.3,Remote Desktop,1.23
27-03-2024,Wednesday,22:00-00:00,Academic,Classroom Block,21,2.36,0.53,50.51,16.2,-54.3,HTTP/HTTPS,1.07
28-03-2024,Thursday,00:00-02:00,Academic,Classroom Block,19,2.37,0.75,45.73,9.4,-53,Video Streaming,0.94
28-03-2024,Thursday,02:00-04:00,Academic,Classroom Block,25,2.7,0.95,69.12,13.3,-53.7,Cloud Sync,0.84
28-03-2024,Thursday,04:00-06:00,Academic,Classroom Block,19,2.58,0.61,49.78,16.6,-50.6,HTTP/HTTPS,0.76
28-03-2024,Thursday,06:00-08:00,Academic,Classroom Block,23,3.13,0.87,73.51,13.6,-47.4,Cloud Sync,0.69
28-03-2024,Thursday,08:00-10:00,Academic,Classroom Block,445,0.54,0.17,397.05,88,-52.5,Cloud Sync,1.17
28-03-2024,Thursday,10:00-12:00,Academic,Classroom Block,458,0.52,0.13,393.86,90.4,-54.6,Video Streaming,1.57
28-03-2024,Thursday,12:00-14:00,Academic,Classroom Block,424,0.57,0.18,390.8,83,-54.6,HTTP/HTTPS,1.85
28-03-2024,Thursday,14:00-16:00,Academic,Classroom Block,411,0.58,0.13,377.02,88.5,-55.2,Cloud Sync,2.05
28-03-2024,Thursday,16:00-18:00,Academic,Classroom Block,27,2.83,0.95,78.41,15.3,-53.5,Video Streaming,1.73
28-03-2024,Thursday,18:00-20:00,Academic,Classroom Block,26,2.62,0.56,69.84,6.6,-52.7,Social Media,1.48
28-03-2024,Thursday,20:00-22:00,Academic,Classroom Block,26,2.7,0.63,71.98,14.8,-52.4,Cloud Sync,1.28
28-03-2024,Thursday,22:00-00:00,Academic,Classroom Block,18,2.64,0.83,48.36,16.7,-53.4,Cloud Sync,1.1
29-03-2024,Friday,00:00-02:00,Academic,Classroom Block,19,2.87,0.95,55.44,4.6,-53.1,Social Media,0.97
29-03-2024,Friday,02:00-04:00,Academic,Classroom Block,23,2.73,0.82,64.05,9.8,-50,HTTP/HTTPS,0.86
29-03-2024,Friday,04:00-06:00,Academic,Classroom Block,24,2.37,0.52,58.02,11.8,-52.3,HTTP/HTTPS,0.78
29-03-2024,Friday,06:00-08:00,Academic,Classroom Block,23,2.96,0.99,69.46,8.7,-49.5,Video Streaming,0.71
29-03-2024,Friday,08:00-10:00,Academic,Classroom Block,438,0.52,0.14,373.76,91.7,-53.8,Video Streaming,1.18
29-03-2024,Friday,10:00-12:00,Academic,Classroom Block,432,0.55,0.14,385.72,84.2,-52.7,HTTP/HTTPS,1.54
29-03-2024,Friday,12:00-14:00,Academic,Classroom Block,416,0.59,0.16,393.5,88.4,-53,Social Media,1.81
29-03-2024,Friday,14:00-16:00,Academic,Classroom Block,426,0.57,0.14,393.02,78.6,-55.2,Remote Desktop,2.04
29-03-2024,Friday,16:00-18:00,Academic,Classroom Block,28,2.99,1.01,85.77,19.3,-56.2,HTTP/HTTPS,1.73
29-03-2024,Friday,18:00-20:00,Academic,Classroom Block,26,2.58,0.73,68.82,9.2,-57.7,Remote Desktop,1.48
29-03-2024,Friday,20:00-22:00,Academic,Classroom Block,19,2.79,0.91,53.85,11.1,-55.6,Video Streaming,1.26
29-03-2024,Friday,22:00-00:00,Academic,Classroom Block,17,2.81,0.77,48.55,4,-51.2,Remote Desktop,1.09
30-03-2024,Saturday,00:00-02:00,Academic,Classroom Block,4,2.16,0.52,8.68,11,-50.5,Cloud Sync,0.94
30-03-2024,Saturday,02:00-04:00,Academic,Classroom Block,2,2.5,0.74,5,9.8,-52.1,Remote Desktop,0.81
30-03-2024,Saturday,04:00-06:00,Academic,Classroom Block,1,5.17,1.2,5.17,16.5,-51.1,Remote Desktop,0.71
30-03-2024,Saturday,06:00-08:00,Academic,Classroom Block,2,6.52,2.26,13.06,7.5,-52.1,Remote Desktop,0.63
30-03-2024,Saturday,08:00-10:00,Academic,Classroom Block,39,3.07,1,123.96,4,-52,Cloud Sync,0.61
30-03-2024,Saturday,10:00-12:00,Academic,Classroom Block,51,2.58,0.77,137.95,12.8,-50.8,Cloud Sync,0.62
30-03-2024,Saturday,12:00-14:00,Academic,Classroom Block,42,2.42,0.64,105.63,16.9,-50.4,HTTP/HTTPS,0.6
30-03-2024,Saturday,14:00-16:00,Academic,Classroom Block,38,2.21,0.56,87.05,11.6,-51.1,Cloud Sync,0.59
30-03-2024,Saturday,16:00-18:00,Academic,Classroom Block,2,2.5,0.7,5,13.7,-53.3,Cloud Sync,0.54
30-03-2024,Saturday,18:00-20:00,Academic,Classroom Block,4,1.25,0.32,5,4,-51.4,HTTP/HTTPS,0.49
30-03-2024,Saturday,20:00-22:00,Academic,Classroom Block,2,5.43,1.69,10.88,16.4,-49.5,Cloud Sync,0.46
30-03-2024,Saturday,22:00-00:00,Academic,Classroom Block,3,2.27,0.71,6.82,13.1,-48.4,Cloud Sync,0.43
31-03-2024,Sunday,00:00-02:00,Academic,Classroom Block,3,4.66,1.44,14.03,8.8,-50.4,HTTP/HTTPS,0.41
31-03-2024,Sunday,02:00-04:00,Academic,Classroom Block,2,3.54,0.77,7.09,4,-48.8,Cloud Sync,0.39
31-03-2024,Sunday,04:00-06:00,Academic,Classroom Block,2,2.5,0.71,5,10.5,-48,Cloud Sync,0.37
31-03-2024,Sunday,06:00-08:00,Academic,Classroom Block,1,5,1.61,5,17,-48.6,Social Media,0.36
31-03-2024,Sunday,08:00-10:00,Academic,Classroom Block,45,2.63,0.56,123.27,9.9,-47.6,Cloud Sync,0.4
31-03-2024,Sunday,10:00-12:00,Academic,Classroom Block,38,2.8,0.74,110.35,11.3,-49,Cloud Sync,0.43
31-03-2024,Sunday,12:00-14:00,Academic,Classroom Block,44,2.7,0.94,123.62,12.7,-51.4,Cloud Sync,0.46
31-03-2024,Sunday,14:00-16:00,Academic,Classroom Block,45,2.56,0.54,120.11,25,-48.2,HTTP/HTTPS,0.48
31-03-2024,Sunday,16:00-18:00,Academic,Classroom Block,5,4.54,1.55,22.82,4,-47.6,Social Media,0.45
31-03-2024,Sunday,18:00-20:00,Academic,Classroom Block,2,3,0.81,6,10.1,-46.5,HTTP/HTTPS,0.43
31-03-2024,Sunday,20:00-22:00,Academic,Classroom Block,1,5,1.74,5,8.7,-48.7,Cloud Sync,0.4
31-03-2024,Sunday,22:00-00:00,Academic,Classroom Block,2,4.79,1.24,9.6,9,-49.3,HTTP/HTTPS,0.38
01-04-2024,Monday,00:00-02:00,Academic,Classroom Block,20,2.78,0.64,56.59,20.9,-50,Cloud Sync,0.39
01-04-2024,Monday,02:00-04:00,Academic,Classroom Block,22,2.18,0.71,48.87,12.4,-49.8,Cloud Sync,0.4
01-04-2024,Monday,04:00-06:00,Academic,Classroom Block,21,2.21,0.63,47.25,7.6,-48.7,Cloud Sync,0.41
01-04-2024,Monday,06:00-08:00,Academic,Classroom Block,20,2.78,0.59,56.58,18.9,-47.1,HTTP/HTTPS,0.41
01-04-2024,Monday,08:00-10:00,Academic,Classroom Block,426,0.56,0.19,386.67,79.8,-51.1,Cloud Sync,0.92
01-04-2024,Monday,10:00-12:00,Academic,Classroom Block,441,0.53,0.13,386.24,96.1,-52.1,Social Media,1.35
01-04-2024,Monday,12:00-14:00,Academic,Classroom Block,429,0.53,0.17,372.25,92.9,-56.8,Cloud Sync,1.67
01-04-2024,Monday,14:00-16:00,Academic,Classroom Block,412,0.58,0.17,382,83.9,-57.3,Cloud Sync,1.91
01-04-2024,Monday,16:00-18:00,Academic,Classroom Block,18,2.93,0.76,53.68,4,-52.3,Social Media,1.61
01-04-2024,Monday,18:00-20:00,Academic,Classroom Block,23,2.92,0.99,68.7,9.5,-50.3,HTTP/HTTPS,1.38
01-04-2024,Monday,20:00-22:00,Academic,Classroom Block,16,2.73,0.72,44.33,4,-52.6,Remote Desktop,1.18
01-04-2024,Monday,22:00-00:00,Academic,Classroom Block,18,2.33,0.64,42.72,13.5,-53.5,Cloud Sync,1.03
02-04-2024,Tuesday,00:00-02:00,Academic,Classroom Block,18,2.4,0.57,43.99,8.9,-52.4,Cloud Sync,6.57
02-04-2024,Tuesday,02:00-04:00,Academic,Classroom Block,25,2.45,0.53,62.71,10,-49.8,Cloud Sync,0.82
02-04-2024,Tuesday,04:00-06:00,Academic,Classroom Block,23,2.46,0.76,57.71,4,-49.6,VoIP,0.74
02-04-2024,Tuesday,06:00-08:00,Academic,Classroom Block,22,2.59,0.75,58.15,15.9,-50.2,HTTP/HTTPS,0.68
02-04-2024,Tuesday,08:00-10:00,Academic,Classroom Block,436,0.53,0.12,380.85,84.9,-55.2,HTTP/HTTPS,1.15
02-04-2024,Tuesday,10:00-12:00,Academic,Classroom Block,416,0.57,0.19,381.07,84.2,-60.1,HTTP/HTTPS,1.5
02-04-2024,Tuesday,12:00-14:00,Academic,Classroom Block,428,0.56,0.16,387.1,87.1,-61.4,Cloud Sync,1.79
02-04-2024,Tuesday,14:00-16:00,Academic,Classroom Block,398,0.6,0.14,370.42,71.3,-59.4,Gaming,1.99
02-04-2024,Tuesday,16:00-18:00,Academic,Classroom Block,23,2.59,0.77,60.86,9.7,-51.8,Cloud Sync,1.68
02-04-2024,Tuesday,18:00-20:00,Academic,Classroom Block,28,2.43,0.6,69.85,14.3,-49.5,Cloud Sync,1.44
02-04-2024,Tuesday,20:00-22:00,Academic,Classroom Block,12,2.11,0.67,25.59,19.8,-48.5,Cloud Sync,1.23
02-04-2024,Tuesday,22:00-00:00,Academic,Classroom Block,20,2.22,0.6,45.18,7.8,-47.9,Cloud Sync,1.07
01-01-2024,Monday,00:00-02:00,Administrative,Admin Block,4,5.35,1.79,21.47,24.3,-54.8,Gaming,0.5
01-01-2024,Monday,02:00-04:00,Administrative,Admin Block,7,4.73,1.03,33.34,19.8,-53.8,Gaming,0.54
01-01-2024,Monday,04:00-06:00,Administrative,Admin Block,4,5.17,1.52,20.77,15.8,-52.7,HTTP/HTTPS,0.54
01-01-2024,Monday,06:00-08:00,Administrative,Admin Block,4,5.09,1.45,20.42,9.6,-53.3,Gaming,0.53
01-01-2024,Monday,08:00-10:00,Administrative,Admin Block,40,2.46,0.81,101.89,80.3,-52.5,Video Streaming,0.93
01-01-2024,Monday,10:00-12:00,Administrative,Admin Block,45,2.23,0.71,104.82,85.8,-56.8,Social Media,1.31
01-01-2024,Monday,12:00-14:00,Administrative,Admin Block,41,2.46,0.64,104.6,74.9,-60.8,HTTP/HTTPS,1.56
01-01-2024,Monday,14:00-16:00,Administrative,Admin Block,41,2.46,0.66,104.52,75.3,-59.2,VoIP,1.76
01-01-2024,Monday,16:00-18:00,Administrative,Admin Block,35,2.78,0.74,100.32,53.5,-58.9,Cloud Sync,1.86
01-01-2024,Monday,18:00-20:00,Administrative,Admin Block,4,5.67,1.23,22.75,12.9,-55.9,VoIP,1.59
01-01-2024,Monday,20:00-22:00,Administrative,Admin Block,4,4.88,1.7,19.59,18.6,-55.1,HTTP/HTTPS,1.38
01-01-2024,Monday,22:00-00:00,Administrative,Admin Block,2,5.39,1.15,10.81,9.1,-55.8,Video Streaming,1.18
02-01-2024,Tuesday,00:00-02:00,Administrative,Admin Block,5,5.54,1.21,27.82,17.8,-54.2,Video Streaming,1.06
02-01-2024,Tuesday,02:00-04:00,Administrative,Admin Block,3,6.05,1.33,18.21,13.1,-52,Gaming,0.94
02-01-2024,Tuesday,04:00-06:00,Administrative,Admin Block,3,5.94,1.43,17.88,14.4,-51.8,HTTP/HTTPS,0.85
02-01-2024,Tuesday,06:00-08:00,Administrative,Admin Block,4,5.51,1.14,22.12,12.9,-50.2,VoIP,0.78
02-01-2024,Tuesday,08:00-10:00,Administrative,Admin Block,41,2.53,0.67,107.67,77,-49.8,Social Media,1.14
02-01-2024,Tuesday,10:00-12:00,Administrative,Admin Block,40,2.54,0.78,105.37,69.1,-50.1,HTTP/HTTPS,1.42
02-01-2024,Tuesday,12:00-14:00,Administrative,Admin Block,42,2.5,0.6,109.06,86,-50.5,HTTP/HTTPS,5.78
02-01-2024,Tuesday,14:00-16:00,Administrative,Admin Block,45,2.36,0.6,110.55,78,-53.1,Social Media,1.89
02-01-2024,Tuesday,16:00-18:00,Administrative,Admin Block,48,2.25,0.78,112.72,93.5,-53.7,HTTP/HTTPS,2.1
02-01-2024,Tuesday,18:00-20:00,Administrative,Admin Block,3,6.05,1.26,18.19,5.6,-54.9,Video Streaming,1.78
02-01-2024,Tuesday,20:00-22:00,Administrative,Admin Block,7,5.62,1.17,39.59,17,-52.2,Gaming,1.56
02-01-2024,Tuesday,22:00-00:00,Administrative,Admin Block,3,5.6,1.47,16.85,12.9,-48.2,Remote Desktop,1.34
03-01-2024,Wednesday,00:00-02:00,Administrative,Admin Block,6,4.67,1.3,28.18,14.9,-46.9,Cloud Sync,1.2
03-01-2024,Wednesday,02:00-04:00,Administrative,Admin Block,5,4.63,1.51,23.25,8.1,-46.7,VoIP,1.08
03-01-2024,Wednesday,04:00-06:00,Administrative,Admin Block,4,4.66,1.25,18.7,12.6,-47.9,HTTP/HTTPS,6.86
03-01-2024,Wednesday,06:00-08:00,Administrative,Admin Block,7,4.52,1.18,31.83,18.6,-49.2,Video Streaming,0.91
03-01-2024,Wednesday,08:00-10:00,Administrative,Admin Block,45,2.29,0.76,107.5,83,-52.5,HTTP/HTTPS,1.29
03-01-2024,Wednesday,10:00-12:00,Administrative,Admin Block,43,2.41,0.77,107.9,77.2,-55.3,HTTP/HTTPS,1.57
03-01-2024,Wednesday,12:00-14:00,Administrative,Admin Block,53,2.02,0.47,112.55,93.9,-55,Social Media,4.46
03-01-2024,Wednesday,14:00-16:00,Administrative,Admin Block,47,2.2,0.65,108.09,86.5,-55.2,Cloud Sync,2.1
03-01-2024,Wednesday,16:00-18:00,Administrative,Admin Block,36,2.56,0.57,95.14,61.2,-55,Cloud Sync,2.14
03-01-2024,Wednesday,18:00-20:00,Administrative,Admin Block,4,5.28,1.66,21.18,13.3,-55.8,HTTP/HTTPS,1.82
03-01-2024,Wednesday,20:00-22:00,Administrative,Admin Block,1,5.55,1.13,5.55,7.2,-54.6,Gaming,1.53
03-01-2024,Wednesday,22:00-00:00,Administrative,Admin Block,6,5.12,1.74,30.9,13.2,-53.4,HTTP/HTTPS,1.35
04-01-2024,Thursday,00:00-02:00,Administrative,Admin Block,4,5.65,1.62,22.67,6.3,-50.9,HTTP/HTTPS,1.18
04-01-2024,Thursday,02:00-04:00,Administrative,Admin Block,8,4.99,1.07,40.21,8.8,-50.9,Cloud Sync,1.1
04-01-2024,Thursday,04:00-06:00,Administrative,Admin Block,5,5.54,1.47,27.84,17,-50.8,Gaming,0.99
04-01-2024,Thursday,06:00-08:00,Administrative,Admin Block,4,5.03,1.12,20.19,9.6,-52.5,Social Media,0.9
04-01-2024,Thursday,08:00-10:00,Administrative,Admin Block,39,2.48,0.55,100.31,66.9,-57,Video Streaming,1.21
04-01-2024,Thursday,10:00-12:00,Administrative,Admin Block,45,2.27,0.55,106.47,74.5,-54.9,Video Streaming,1.53
04-01-2024,Thursday,12:00-14:00,Administrative,Admin Block,47,2.13,0.52,104.45,90.5,-52.5,Video Streaming,1.81
04-01-2024,Thursday,14:00-16:00,Administrative,Admin Block,35,2.73,0.94,98.57,61.1,-54.6,HTTP/HTTPS,1.89
04-01-2024,Thursday,16:00-18:00,Administrative,Admin Block,42,2.4,0.55,104.94,80.6,-56.1,Cloud Sync,2.04
04-01-2024,Thursday,18:00-20:00,Administrative,Admin Block,6,5.55,1.65,33.5,11.9,-54,Remote Desktop,1.76
04-01-2024,Thursday,20:00-22:00,Administrative,Admin Block,4,4.87,1.59,19.55,4.5,-53.5,Remote Desktop,1.51
04-01-2024,Thursday,22:00-00:00,Administrative,Admin Block,6,4.62,1.01,27.9,13.6,-52.6,HTTP/HTTPS,1.34
05-01-2024,Friday,00:00-02:00,Administrative,Admin Block,6,4.55,1.27,27.43,11.7,-52.1,Social Media,1.2
05-01-2024,Friday,02:00-04:00,Administrative,Admin Block,2,5.52,1.58,11.06,11.1,-50.1,HTTP/HTTPS,1.04
05-01-2024,Friday,04:00-06:00,Administrative,Admin Block,4,5.66,1.64,22.73,10.8,-49.7,Video Streaming,0.94
05-01-2024,Friday,06:00-08:00,Administrative,Admin Block,5,5.58,1.18,28,14.5,-50.6,Gaming,0.86
05-01-2024,Friday,08:00-10:00,Administrative,Admin Block,51,2.09,0.53,111.93,96,-53.9,Video Streaming,1.32
05-01-2024,Friday,10:00-12:00,Administrative,Admin Block,51,2.07,0.47,110.74,96.4,-58.6,Video Streaming,1.68
05-01-2024,Friday,12:00-14:00,Administrative,Admin Block,48,2.2,0.64,110.3,97.4,-54.9,HTTP/HTTPS,1.94
05-01-2024,Friday,14:00-16:00,Administrative,Admin Block,42,2.43,0.79,106.18,79.4,-56.2,Video Streaming,2.08
05-01-2024,Friday,16:00-18:00,Administrative,Admin Block,42,2.42,0.66,105.72,70.1,-56.3,Social Media,2.19
05-01-2024,Friday,18:00-20:00,Administrative,Admin Block,5,5.14,1.52,25.81,12.8,-52.2,Remote Desktop,1.87
05-01-2024,Friday,20:00-22:00,Administrative,Admin Block,2,4.22,1.03,8.45,9.1,-50.9,HTTP/HTTPS,1.58
05-01-2024,Friday,22:00-00:00,Administrative,Admin Block,4,4.83,1.33,19.4,20.9,-48.1,VoIP,1.36
06-01-2024,Saturday,00:00-02:00,Administrative,Admin Block,2,5.7,1.16,11.42,6.9,-49.6,Cloud Sync,1.17
06-01-2024,Saturday,02:00-04:00,Administrative,Admin Block,2,6.64,1.69,13.3,17.2,-48.2,Gaming,1.02
06-01-2024,Saturday,04:00-06:00,Administrative,Admin Block,2,5.23,1.73,10.48,6.8,-51.5,Remote Desktop,0.9
06-01-2024,Saturday,06:00-08:00,Administrative,Admin Block,2,4.16,1.44,8.33,19,-48.5,HTTP/HTTPS,0.8
06-01-2024,Saturday,08:00-10:00,Administrative,Admin Block,4,5.37,1.21,21.54,7.3,-48.5,HTTP/HTTPS,3.82
06-01-2024,Saturday,10:00-12:00,Administrative,Admin Block,2,5.4,1.08,10.82,17.3,-49.2,HTTP/HTTPS,0.68
06-01-2024,Saturday,12:00-14:00,Administrative,Admin Block,1,5,1.52,5,4,-51.5,Video Streaming,0.61
06-01-2024,Saturday,14:00-16:00,Administrative,Admin Block,1,6.67,2.1,6.68,11.2,-52.3,Video Streaming,0.56
06-01-2024,Saturday,16:00-18:00,Administrative,Admin Block,2,5.03,1.18,10.09,6.3,-47.6,Gaming,0.53
06-01-2024,Saturday,18:00-20:00,Administrative,Admin Block,1,9.23,2.25,9.23,12.3,-44,Cloud Sync,0.5
06-01-2024,Saturday,20:00-22:00,Administrative,Admin Block,1,8.9,2.22,8.91,16.8,-44.5,VoIP,0.47
06-01-2024,Saturday,22:00-00:00,Administrative,Admin Block,2,5.63,1.36,11.29,6,-44.3,HTTP/HTTPS,0.46
07-01-2024,Sunday,00:00-02:00,Administrative,Admin Block,3,5.32,1.55,15.99,7.6,-48.4,Remote Desktop,0.46
07-01-2024,Sunday,02:00-04:00,Administrative,Admin Block,1,6.35,1.85,6.35,15.6,-49.8,Social Media,6.84
07-01-2024,Sunday,04:00-06:00,Administrative,Admin Block,2,4.95,1.33,9.91,12,-48,Video Streaming,0.43
07-01-2024,Sunday,06:00-08:00,Administrative,Admin Block,1,5.29,1.69,5.29,20.8,-46.2,Gaming,0.42
07-01-2024,Sunday,08:00-10:00,Administrative,Admin Block,3,6.81,1.69,20.49,13.5,-46.2,HTTP/HTTPS,0.43
07-01-2024,Sunday,10:00-12:00,Administrative,Admin Block,1,5,1.42,5,5.9,-47.2,HTTP/HTTPS,0.41
07-01-2024,Sunday,12:00-14:00,Administrative,Admin Block,2,4.67,0.95,9.36,5.5,-45.7,HTTP/HTTPS,0.41
07-01-2024,Sunday,14:00-16:00,Administrative,Admin Block,2,5.82,2.01,11.67,5.9,-43.6,Social Media,0.41
07-01-2024,Sunday,16:00-18:00,Administrative,Admin Block,2,5.58,1.87,11.17,6.7,-46.1,Remote Desktop,0.41
07-01-2024,Sunday,18:00-20:00,Administrative,Admin Block,1,5,1.08,5,13.8,-45.5,Gaming,0.4
07-01-2024,Sunday,20:00-22:00,Administrative,Admin Block,1,6.85,1.8,6.85,5.1,-46.2,Video Streaming,0.39
07-01-2024,Sunday,22:00-00:00,Administrative,Admin Block,1,9.24,2.57,9.25,10.4,-43.1,Remote Desktop,0.38
08-01-2024,Monday,00:00-02:00,Administrative,Admin Block,4,5.82,1.2,23.35,10.5,-44.8,HTTP/HTTPS,0.41
08-01-2024,Monday,02:00-04:00,Administrative,Admin Block,3,5.15,1.15,15.48,8.1,-41.4,Video Streaming,0.42
08-01-2024,Monday,04:00-06:00,Administrative,Admin Block,2,3,0.86,6.01,5.9,-45.3,HTTP/HTTPS,0.42
08-01-2024,Monday,06:00-08:00,Administrative,Admin Block,4,5.04,1.63,20.25,7.5,-44.6,Cloud Sync,0.44
08-01-2024,Monday,08:00-10:00,Administrative,Admin Block,44,2.35,0.79,107.73,78.8,-53.6,HTTP/HTTPS,0.9
08-01-2024,Monday,10:00-12:00,Administrative,Admin Block,53,2.03,0.46,113.08,104.1,-60.2,Social Media,1.37
08-01-2024,Monday,12:00-14:00,Administrative,Admin Block,42,2.4,0.66,104.84,79.7,-58.7,HTTP/HTTPS,1.62
08-01-2024,Monday,14:00-16:00,Administrative,Admin Block,49,2.14,0.5,109.74,85.3,-59.4,Video Streaming,1.9
08-01-2024,Monday,16:00-18:00,Administrative,Admin Block,44,2.31,0.63,105.9,76.7,-59,Remote Desktop,5.71
08-01-2024,Monday,18:00-20:00,Administrative,Admin Block,4,4.47,1.42,17.93,10,-55.2,Cloud Sync,1.76
08-01-2024,Monday,20:00-22:00,Administrative,Admin Block,4,3.95,1.13,15.84,21.3,-52.4,Remote Desktop,1.51
08-01-2024,Monday,22:00-00:00,Administrative,Admin Block,4,5.02,1.48,20.16,13.8,-50.7,Video Streaming,3.56
09-01-2024,Tuesday,00:00-02:00,Administrative,Admin Block,4,5.35,1.59,21.48,15,-50.4,Social Media,1.16
09-01-2024,Tuesday,02:00-04:00,Administrative,Admin Block,6,5.25,1.42,31.7,16,-52.7,Cloud Sync,1.05
09-01-2024,Tuesday,04:00-06:00,Administrative,Admin Block,4,5.14,1.62,20.62,15.9,-49.9,HTTP/HTTPS,0.95
09-01-2024,Tuesday,06:00-08:00,Administrative,Admin Block,4,4.66,1.52,18.72,11.7,-52,Remote Desktop,0.86
09-01-2024,Tuesday,08:00-10:00,Administrative,Admin Block,46,2.18,0.54,104.68,81,-52.7,Remote Desktop,1.26
09-01-2024,Tuesday,10:00-12:00,Administrative,Admin Block,39,2.5,0.51,101.04,62.9,-52.7,HTTP/HTTPS,1.5
09-01-2024,Tuesday,12:00-14:00,Administrative,Admin Block,45,2.29,0.56,107.23,82.6,-56.4,Video Streaming,1.76
09-01-2024,Tuesday,14:00-16:00,Administrative,Admin Block,41,2.45,0.55,104.16,80.6,-55,HTTP/HTTPS,1.92
09-01-2024,Tuesday,16:00-18:00,Administrative,Admin Block,39,2.54,0.75,102.83,66.4,-51.7,HTTP/HTTPS,2.03
09-01-2024,Tuesday,18:00-20:00,Administrative,Admin Block,6,5.73,1.85,34.6,13.5,-47,Remote Desktop,1.75
09-01-2024,Tuesday,20:00-22:00,Administrative,Admin Block,4,6.63,1.41,26.63,5.6,-49.2,Video Streaming,1.51
09-01-2024,Tuesday,22:00-00:00,Administrative,Admin Block,4,5.85,1.75,23.48,12.5,-48.9,HTTP/HTTPS,1.31
10-01-2024,Wednesday,00:00-02:00,Administrative,Admin Block,6,5.89,1.61,35.51,10.2,-52,Social Media,1.17
10-01-2024,Wednesday,02:00-04:00,Administrative,Admin Block,5,5.72,1.76,28.73,4.7,-49.1,VoIP,1.06
10-01-2024,Wednesday,04:00-06:00,Administrative,Admin Block,6,5.08,1.1,30.66,16.5,-48.7,Cloud Sync,0.97
10-01-2024,Wednesday,06:00-08:00,Administrative,Admin Block,5,5.5,1.78,27.65,17.2,-50.2,Remote Desktop,0.89
10-01-2024,Wednesday,08:00-10:00,Administrative,Admin Block,40,2.47,0.65,102.3,68.8,-52,VoIP,1.22
10-01-2024,Wednesday,10:00-12:00,Administrative,Admin Block,40,2.47,0.65,102.41,74.1,-53.8,Social Media,6.09
